driver,lap,time_stamp,speed_kph,rpm,gear,throttle_pct,brake_pct,drs,sector,lat,long,sector_time_ms
VER,1,63.0,152.1,12500,3,0,53,0,2,45.60857554288309,9.279377464904043,0
VER,1,63.2,150.6,12500,3,0,57,0,2,45.60861674401241,9.279338224574085,0
VER,1,63.4,146.2,12331,3,0,48,0,2,45.60866007642431,9.279297883142522,0
VER,1,63.6,147.4,12500,3,0,53,0,2,45.608704542490294,9.27925730235829,0
VER,1,63.8,140.6,12181,3,0,35,0,2,45.60875179885191,9.279214928909006,0
VER,1,64.0,144.2,12279,3,0,55,0,2,45.60879913541219,9.279173137981498,0
VER,1,64.2,139.1,12105,3,0,43,0,2,45.6088499350728,9.279128905504992,0
VER,1,64.4,134.3,11971,3,0,30,0,2,45.60890114938421,9.279084861445048,0
VER,1,64.6,136.8,11976,3,0,40,0,2,45.60895263410074,9.279041060893556,0
VER,1,64.8,133.3,11925,3,0,32,0,2,45.60900711909173,9.278995155238166,0
VER,1,65.0,130.9,11904,3,0,27,0,2,45.609062186462175,9.278949162782865,0
VER,1,65.2,128.8,11715,3,0,23,0,2,45.60911814062175,9.278902789891339,0
VER,1,65.4,127.5,11765,3,49,0,0,2,45.60917505046864,9.278855948679375,0
VER,1,65.6,128.3,11658,3,0,24,0,2,45.60923313881444,9.278808430725359,0
VER,1,65.8,122.4,12500,2,47,0,0,2,45.60929337497623,9.278759428445566,0
VER,1,66.0,127.8,11655,3,0,25,0,2,45.609352487563186,9.278711575640138,0
VER,1,66.2,124.8,12500,2,0,76,0,2,45.6094159242771,9.278660448274435,0
VER,1,66.4,122.4,12500,2,0,68,0,2,45.60947954978701,9.278609373043288,0
VER,1,66.6,121.0,12500,2,0,64,0,2,45.60954352490497,9.278558195940091,0
VER,1,66.8,124.0,12500,2,0,76,0,2,45.6096083057916,9.278506532277222,0
VER,1,67.0,121.1,12500,2,0,65,0,2,45.60967630209187,9.278452451452537,0
VER,1,67.2,121.1,12500,2,0,65,0,2,45.60974424469282,9.27839854201964,0
VER,1,67.4,119.9,12500,2,0,60,0,2,45.609813656853554,9.278343579021856,0
VER,1,67.6,104.5,12500,2,54,0,0,2,45.609883876426686,9.278288073617707,0
VER,1,67.8,101.5,12500,2,56,0,0,2,45.609946223393926,9.27823885917045,0
VER,1,68.0,104.5,12500,2,57,0,0,2,45.610007842979876,9.278190270830935,0
VER,1,68.2,103.5,12500,2,47,0,0,2,45.61007233151884,9.278139465360614,0
VER,1,68.4,101.7,12416,2,56,0,0,2,45.6101372655084,9.278088345848785,0
VER,1,68.6,100.3,12488,2,90,0,0,2,45.61020207381623,9.278037353192694,0
VER,1,68.8,100.3,12495,2,90,0,0,2,45.61026696761508,9.277986312964295,0
VER,1,69.0,108.6,12500,2,40,0,0,2,45.610332820581874,9.277934530715157,0
VER,1,69.2,104.4,12500,2,42,0,0,2,45.61040520614614,9.277877617482277,0
VER,1,69.4,101.7,12433,2,90,0,0,2,45.610475831621834,9.27782208579558,0
VER,1,69.6,105.0,12500,2,55,0,0,2,45.61054560806138,9.277767212004633,0
VER,1,69.8,103.0,12476,2,90,0,0,2,45.61061860106031,9.277709791037156,0
VER,1,70.0,107.3,12500,2,47,0,0,2,45.61069120112738,9.277652654431053,0
VER,1,70.2,107.4,12500,2,51,0,0,2,45.61076782159951,9.277592319873584,0
VER,1,70.4,106.3,12500,2,53,0,0,2,45.61084551296212,9.277531099488808,0
VER,1,70.6,106.7,12500,2,90,0,0,2,45.610923393169934,9.277469680540701,0
VER,1,70.8,108.7,12500,2,41,0,0,2,45.61100259053466,9.277407165256886,0
VER,1,71.0,107.8,12500,2,91,0,0,2,45.6110842201623,9.277342662795887,0
VER,1,71.2,104.4,12500,2,97,0,0,2,45.611166124516025,9.277277868385886,0
VER,1,71.4,111.9,12500,2,47,0,0,2,45.61124637958446,9.277214300282111,0
VER,1,71.6,111.1,12500,2,91,0,0,2,45.6113333272169,9.2771453374538,0
VER,1,71.8,110.7,12500,2,91,0,0,2,45.61142062325628,9.277075994156455,0
VER,1,72.0,110.7,12500,2,95,0,0,2,45.611508584351995,9.277006011082293,0
VER,1,72.2,110.0,12500,2,96,0,0,2,45.611597473944975,9.27693516984075,0
VER,1,72.4,111.1,12500,2,98,0,0,2,45.61168672975044,9.27686391041616,0
VER,1,72.6,112.8,12500,2,98,0,0,2,45.611777720769076,9.276791129913136,0
VER,1,72.8,108.3,12500,2,100,0,0,2,45.6118710423901,9.276716337423872,0
VER,1,73.0,118.1,12500,2,92,0,0,2,45.61196151339584,9.276643681619571,0
VER,1,73.2,113.6,12500,2,100,0,0,2,45.61206105112375,9.27656357060183,0
VER,1,73.4,114.3,12500,2,100,0,0,2,45.612157690743174,9.27648561236737,0
VER,1,73.6,121.0,12500,2,95,0,0,2,45.612255744419166,9.276406327142052,0
VER,1,73.8,116.0,12500,2,100,0,0,2,45.61236046879856,9.276321435070342,0
VER,1,74.0,120.3,12500,2,100,0,0,2,45.61246167426617,9.276239180991817,0
VER,1,74.2,120.7,12500,2,100,0,0,2,45.61256755035502,9.276152899532903,0
VER,1,74.4,125.3,12500,2,96,0,0,2,45.612674571574075,9.276065438717199,0
VER,1,74.6,122.3,12500,2,100,0,0,2,45.612786591862594,9.275973621284324,0
VER,1,74.8,128.1,11695,3,100,0,0,2,45.612896710347684,9.275883086275812,0
VER,1,75.0,130.1,11880,3,100,0,0,2,45.61301289452301,9.275787260817209,0
VER,1,75.2,131.8,11912,3,98,0,0,2,45.61313177419225,9.275688882912435,0
VER,1,75.4,133.9,11982,3,99,0,0,2,45.61325303232945,9.275588186569538,0
VER,1,75.6,131.1,11858,3,100,0,0,2,45.61337705324244,9.275484822811238,0
VER,1,75.8,135.3,11940,3,100,0,0,2,45.613499298108046,9.275382562873215,0
VER,1,76.0,138.1,12032,3,100,0,0,2,45.61362617876556,9.2752760223405,0
VER,1,76.2,139.8,12124,3,100,0,0,2,45.613756464120904,9.27516618819688,0
VER,1,76.4,143.7,12366,3,100,0,0,2,45.61388903588792,9.275053966111624,0
VER,1,76.6,142.5,12249,3,100,0,0,2,45.61402608233889,9.274937459079796,0
VER,1,76.8,144.9,12309,3,100,0,0,2,45.61416265758703,9.27482084081253,0
VER,1,77.0,146.8,12355,3,100,0,0,2,45.61430215275663,9.274701192457172,0
VER,1,77.2,153.4,12500,3,99,0,0,2,45.61444404600072,9.274578920832917,0
VER,1,77.4,149.0,12474,3,100,0,0,2,45.614592949583574,9.274449983159396,0
VER,1,77.6,157.8,12500,3,100,0,0,3,45.61473812006184,9.274323650845764,0
VER,1,77.8,156.8,12500,3,100,0,0,3,45.61489237918784,9.274188718602916,0
VER,1,78.0,156.9,12500,3,100,0,0,3,45.61504609934203,9.274053537336863,0
VER,1,78.2,164.5,12500,3,100,0,0,3,45.61520029620151,9.273917201404654,0
VER,1,78.4,163.8,12500,3,100,0,0,3,45.61536234934606,9.273773111109703,0
VER,1,78.6,168.9,11588,4,100,0,0,3,45.61552395722078,9.273628577070259,0
VER,1,78.8,168.3,11702,4,100,0,0,3,45.61569086932131,9.27347840275225,0
VER,1,79.0,172.6,11701,4,100,0,0,3,45.61585727251921,9.273327762813516,0
VER,1,79.2,177.4,11832,4,100,0,0,3,45.61602798163013,9.273172248754536,0
VER,1,79.4,174.6,11875,4,100,0,0,3,45.61620340797216,9.273011387905012,0
VER,1,79.6,182.4,12069,4,100,0,0,3,45.61637597073145,9.272852095173644,0
VER,1,79.8,182.1,12097,4,100,0,0,3,45.616556115522634,9.27268466254078,0
VER,1,80.0,186.6,12264,4,100,0,0,3,45.61673564485021,9.272516619728417,0
VER,1,80.2,187.0,12150,4,100,0,0,3,45.616919134777895,9.272343625787496,0
VER,1,80.4,191.8,12360,4,100,0,0,3,45.61710257192856,9.27216939931822,0
VER,1,80.6,192.2,12448,4,100,0,0,3,45.617290099946075,9.271989934952778,0
VER,1,80.8,194.0,12462,4,100,0,0,3,45.617477242298065,9.271809448402475,0
VER,1,81.0,199.1,12500,4,100,0,0,3,45.61766523750167,9.271626710825807,0
VER,1,81.2,202.7,12500,4,100,0,0,3,45.61785718018419,9.27143862793966,0
VER,1,81.4,206.2,12500,4,99,0,0,3,45.61805135009676,9.271246779042436,0
VER,1,81.6,209.7,12500,4,100,0,0,3,45.6182475819682,9.27105123968356,0
VER,1,81.8,212.3,11568,5,99,0,0,3,45.61844561738741,9.270852181500546,0
VER,1,82.0,214.4,11637,5,98,0,0,3,45.61864447240866,9.27065052101845,0
VER,1,82.2,213.7,11712,5,100,0,0,3,45.618843432161434,9.270446931635242,0
VER,1,82.4,218.7,11838,5,96,0,0,3,45.619039824520065,9.270244142500399,0
VER,1,82.6,218.6,11747,5,100,0,0,3,45.6192387023542,9.270036897543811,0
VER,1,82.8,223.8,11890,5,95,0,0,3,45.61943519462479,9.26983023193698,0
VER,1,83.0,223.8,11864,5,97,0,0,3,45.61963387846708,9.269619294433184,0
VER,1,83.2,229.1,12050,5,54,0,0,3,45.61983000423448,9.269409094113268,0
VER,1,83.4,226.4,12026,5,96,0,0,3,45.62002790151879,9.269194964010408,0
VER,1,83.6,232.0,12172,5,40,0,0,3,45.62022052892704,9.268984540880952,0
VER,1,83.8,230.9,12209,5,92,0,0,3,45.620414836551156,9.268770254473385,0
VER,1,84.0,234.4,12279,5,54,0,0,3,45.62060500606071,9.268558529685274,0
VER,1,84.2,235.4,12361,5,51,0,0,3,45.62079467156692,9.268345367456785,0
VER,1,84.4,238.3,12382,5,45,0,0,3,45.62098162181984,9.268133282848305,0
VER,1,84.6,233.8,12271,5,90,0,0,3,45.621167155195685,9.267920853435905,0
VER,1,84.8,236.6,12276,5,55,0,0,3,45.62134552876793,9.267714781348019,0
VER,1,85.0,239.4,12500,5,43,0,0,3,45.62152229053291,9.267508793202339,0
VER,1,85.2,237.9,12328,5,49,0,0,3,45.62169721717482,9.26730321250238,0
VER,1,85.4,239.8,12500,5,50,0,0,3,45.62186703763844,9.267102007826907,0
VER,1,85.6,240.1,12485,5,59,0,0,3,45.622034220754365,9.266902399183945,0
VER,1,85.8,241.4,12500,5,40,0,0,3,45.62219746460723,9.26670607928721,0
VER,1,86.0,239.9,12500,5,0,21,0,3,45.62235742690944,9.266512415011745,0
VER,1,86.2,236.0,12366,5,47,0,0,3,45.62251223284342,9.266323858115035,0
VER,1,86.4,232.9,12150,5,44,0,0,3,45.62266050876137,9.266142303962802,0
VER,1,86.6,235.1,12332,5,50,0,0,3,45.62280290941769,9.265967178395357,0
VER,1,86.8,232.9,12258,5,0,20,0,3,45.622942680332926,9.265794687902423,0
VER,1,87.0,231.1,12190,5,50,0,0,3,45.6230772736187,9.26562817523857,0
VER,1,87.2,229.3,12195,5,41,0,0,3,45.62320698220068,9.265467491050147,0
VER,1,87.4,227.3,12087,5,0,25,0,3,45.623331979329144,9.265312630228443,0
VER,1,87.6,227.6,12135,5,0,34,0,3,45.623452250573834,9.26516381658015,0
VER,1,87.8,220.8,11948,5,55,0,0,3,45.62356909322939,9.265019652498868,0
VER,1,88.0,226.4,12076,5,0,46,0,3,45.62367908553137,9.264884545215644,0
VER,1,88.2,221.6,11979,5,0,45,0,3,45.62378849905807,9.264750998529154,0
VER,1,88.4,219.7,11872,5,0,46,0,3,45.623892321341515,9.26462534552916,0
VER,1,88.6,213.7,11621,5,0,33,0,3,45.62399213069245,9.264505834543321,0
VER,1,88.8,217.5,11808,5,0,57,0,3,45.62408628216105,9.26439456193495,0
VER,1,89.0,209.5,12500,4,0,36,0,3,45.62417924574023,9.264286422771383,0
VER,1,89.2,206.4,12500,4,0,44,0,3,45.624266084653044,9.26418729846885,0
VER,1,89.4,205.3,12500,4,0,50,0,3,45.62434914673522,9.26409453630266,0
VER,1,89.6,201.3,12500,4,0,46,0,3,45.62442933775423,9.264007234140395,0
VER,1,89.8,199.2,12500,4,0,48,0,3,45.62450571814326,9.263926493619293,0
VER,1,90.0,198.2,12500,4,0,55,0,3,45.62457917157535,9.263851426713591,0
VER,1,90.2,196.8,12500,4,0,60,0,3,45.6246502158968,9.263781594028856,0
VER,1,90.4,189.9,12295,4,0,45,0,3,45.6247188141542,9.26371712546284,0
VER,1,90.6,190.8,12407,4,0,59,0,3,45.624783238979056,9.26365958604412,0
VER,1,90.8,184.5,12071,4,0,46,0,3,45.62484628888645,9.263606455585196,0
VER,1,91.0,182.2,12158,4,0,48,0,3,45.624905740428545,9.263559584877608,0
VER,1,91.2,182.4,12177,4,0,60,0,3,45.624963016809545,9.26351772627041,0
VER,1,91.4,172.0,11730,4,0,42,0,3,45.62501903187853,9.263480251208147,0
VER,1,91.6,177.2,11851,4,0,62,0,3,45.62507067304831,9.263449034691087,0
VER,1,91.8,171.5,11636,4,0,51,0,3,45.62512274602167,9.263421095839693,0
VER,1,92.0,170.1,11627,4,0,56,0,3,45.62517207643006,9.263398189732003,0
VER,1,92.2,162.3,12500,3,0,37,0,3,45.62522006185528,9.263379504020463,0
VER,1,92.4,166.0,12500,3,0,62,0,3,45.62526500314351,9.263365459790801,0
VER,1,92.6,160.2,12500,3,0,50,0,3,45.625310178039385,9.263354945428976,0
VER,1,92.8,154.7,12500,3,0,40,0,3,45.62535306075009,9.263348519164499,0
VER,1,93.0,153.6,12500,3,0,45,0,3,45.625393842197795,9.263345806878041,0
VER,1,93.2,150.6,12500,3,0,44,0,3,45.62543375336694,9.263346529551036,0
VER,1,93.4,148.9,12420,3,0,47,0,3,45.62547238870979,9.263350562062106,0
VER,1,93.6,149.2,12498,3,0,48,0,3,45.6255101252144,9.263357801265657,0
VER,1,93.8,145.1,12347,3,0,42,0,3,45.62554750707878,9.263368311354698,0
VER,1,94.0,143.7,12363,3,0,46,0,3,45.625583510589394,9.263381681785235,0
VER,1,94.2,143.4,12256,3,0,54,0,3,45.625618823990656,9.26339798303524,0
VER,1,94.4,137.9,12132,3,0,41,0,3,45.62565379687572,9.26341731626848,0
VER,1,94.6,139.5,12185,3,0,47,0,3,45.62568718242949,9.263438795127612,0
VER,1,94.8,135.6,12024,3,0,41,0,3,45.6257207479717,9.263463417438928,0
VER,1,95.0,133.7,11907,3,0,41,0,3,45.625753189959454,9.263490138501947,0
VER,1,95.2,135.7,11984,3,0,57,0,3,45.62578503504681,9.263519188752845,0
VER,1,95.4,134.2,11944,3,0,51,0,3,45.625817235250906,9.263551421252242,0
VER,1,95.6,124.3,12500,2,0,21,0,3,45.6258489956773,9.263586035936646,0
VER,1,95.8,130.3,11844,3,0,51,0,3,45.625878371934924,9.263620545254437,0
VER,1,96.0,122.2,12500,2,0,26,0,3,45.625909126496126,9.263659230379016,0
VER,1,96.2,126.4,11647,3,0,42,0,3,45.62593795765824,9.263697854716165,0
VER,1,96.4,122.6,12500,2,0,34,0,3,45.625967767724056,9.263740166728684,0
VER,1,96.6,124.0,12500,2,0,45,0,3,45.62599672137944,9.263783547002802,0
VER,1,96.8,120.9,12500,2,0,33,0,3,45.626026045152,9.2638297404582,0
VER,1,97.0,117.8,12500,2,0,27,0,3,45.626054704370745,9.263877044187907,0
VER,1,97.2,115.1,12500,2,0,21,0,3,45.62608269608336,9.263925263129575,0
VER,1,97.4,119.9,12500,2,0,39,0,3,45.626110131244566,9.263974414736527,0
VER,1,97.6,117.1,12500,2,0,33,0,3,45.626138808363855,9.264027744006361,0
VER,1,97.8,111.2,12500,2,55,0,0,3,45.6261669406529,9.264081947757694,0
VER,1,98.0,110.7,12500,2,54,0,0,3,45.62619378544258,9.264135364270299,0
VER,1,98.2,111.9,12500,2,0,20,0,3,45.62622063269661,9.264190390322144,0
VER,1,98.4,107.6,12500,2,45,0,0,3,45.62624791007676,9.264247889919062,0
VER,1,98.6,111.8,12500,2,0,23,0,3,45.62627429088259,9.264304975788287,0
VER,1,98.8,108.2,12500,2,56,0,0,3,45.62630186164893,9.264366133939998,0
VER,1,99.0,108.3,12500,2,58,0,0,3,45.62632872335299,9.264427137877139,0
VER,1,99.2,111.0,12500,2,0,24,0,3,45.626355801687176,9.26448999726161,0
VER,1,99.4,104.7,12491,2,55,0,0,3,45.62638375109071,9.264556257842859,0
VER,1,99.6,108.1,12500,2,43,0,0,3,45.6264103029395,9.264620450160049,0
VER,1,99.8,108.9,12500,2,59,0,0,3,45.626437918523074,9.264688446991693,0
VER,1,100.0,105.5,12500,2,43,0,0,3,45.626465960570115,9.26475872458747,0
VER,1,100.2,105.8,12500,2,41,0,0,3,45.626493326523956,9.264828449991077,0
VER,1,100.4,108.3,12500,2,47,0,0,3,45.62652099300383,9.26490003559668,0
VER,1,100.6,105.9,12500,2,45,0,0,3,45.62654956598661,9.264975067713552,0
VER,1,100.8,107.0,12500,2,48,0,0,3,45.62657775106494,9.265050124437808,0
VER,1,101.0,103.0,12500,2,41,0,0,3,45.62660649009488,9.265127670311713,0
VER,1,101.2,101.6,12500,2,41,0,0,3,45.6266343801608,9.26520385555072,0
VER,1,101.4,107.9,12500,2,52,0,0,3,45.6266621317008,9.265280526051631,0
VER,1,101.6,104.3,12500,2,57,0,0,3,45.626691876933684,9.265363612075832,0
VER,1,101.8,105.9,12500,2,52,0,0,3,45.62672089740797,9.265445531038596,0
VER,1,102.0,105.2,12500,2,49,0,0,3,45.62675066551896,9.26553039260976,0
VER,1,102.2,105.4,12500,2,59,0,0,3,45.62678050821847,9.26561626660736,0
VER,1,102.4,105.9,12500,2,47,0,0,3,45.626810704586866,9.265703928118146,0
VER,1,102.6,100.7,12471,2,93,0,0,3,45.62684134105168,9.265793614062055,0
VER,1,102.8,101.6,12406,2,94,0,0,3,45.62687074122416,9.265880348406665,0
VER,1,103.0,100.9,12340,2,95,0,0,3,45.62690068495744,9.265969320663764,0
VER,1,103.2,104.2,12500,2,91,0,0,3,45.62693070159307,9.266059116210466,0
VER,1,103.4,105.6,12500,2,51,0,0,3,45.6269620160134,9.26615340469129,0
VER,1,103.6,105.4,12500,2,92,0,0,3,45.626994045721354,9.266250454559772,0
VER,1,103.8,107.8,12500,2,56,0,0,3,45.62702634107587,9.266348894719494,0
VER,1,104.0,106.4,12500,2,94,0,0,3,45.62705969655578,9.266451146288299,0
VER,1,104.2,109.9,12500,2,90,0,0,3,45.62709294451521,9.266553619391466,0
VER,1,104.4,110.4,12500,2,55,0,0,3,45.62712766359281,9.266661177939845,0
VER,1,104.6,107.8,12500,2,98,0,0,3,45.62716290178942,9.266770885119437,0
VER,1,104.8,109.7,12500,2,95,0,0,3,45.627197642611584,9.26687954382864,0
VER,1,105.0,110.6,12500,2,97,0,0,3,45.62723335069446,9.266991713406975,0
VER,1,105.2,110.0,12500,2,100,0,0,3,45.62726971806682,9.267106429073817,0
VER,1,105.4,110.4,12500,2,100,0,0,3,45.62730625972361,9.267222147980405,0
VER,1,105.6,113.2,12500,2,100,0,0,3,45.627343286778995,9.267339839795737,0
VER,1,105.8,114.0,12500,2,100,0,0,3,45.62738164099195,9.267462184952931,0
VER,1,106.0,114.9,12500,2,100,0,0,3,45.627420649518974,9.267587044435878,0
VER,1,106.2,121.6,12500,2,96,0,0,3,45.62746039240815,9.267714671617778,0
VER,1,106.4,116.7,12500,2,100,0,0,3,45.62750288467281,9.267851566655326,0
VER,1,106.6,123.4,12500,2,98,0,0,3,45.62754405726362,9.267984618326558,0
VER,1,106.8,122.9,12500,2,100,0,0,3,45.62758803788392,9.268127163632519,0
VER,1,107.0,121.3,12500,2,100,0,0,3,45.627632293483664,9.268271014513108,0
VER,1,107.2,124.5,12500,2,100,0,0,3,45.627676411379596,9.26841481091965,0
VER,1,107.4,125.7,12500,2,100,0,0,3,45.627722125012404,9.26856420335483,0
VER,1,107.6,131.6,11826,3,100,0,0,3,45.62776875823374,9.26871699756368,0
VER,1,107.8,132.7,11930,3,100,0,0,3,45.627818055163274,9.268878937858245,0
VER,1,108.0,131.6,11858,3,100,0,0,3,45.62786822600743,9.269044175060245,0
VER,1,108.2,131.2,11794,3,100,0,0,3,45.62791849248225,9.269210145322539,0
VER,1,108.4,136.2,12011,3,100,0,0,3,45.62796905824452,9.269377515705589,0
VER,1,108.6,143.2,12230,3,100,0,0,3,45.628022036226064,9.269553305280898,0
VER,1,108.8,140.8,12235,3,100,0,0,3,45.62807826245747,9.269740353408231,0
VER,1,109.0,152.1,12500,3,100,0,0,3,45.628134034663006,9.26992637627076,0
VER,1,109.2,153.7,12500,3,100,0,0,3,45.62819483778169,9.27012972935582,0
VER,1,109.4,149.2,12456,3,100,0,0,3,45.6282568452195,9.270337704717873,0
VER,1,109.6,153.2,12500,3,100,0,0,3,45.62831753326913,9.270541843381528,0
VER,1,109.8,160.7,12500,3,100,0,0,3,45.62838037139381,9.270753839387195,0
VER,1,110.0,169.9,11629,4,100,0,0,3,45.628446786777914,9.270978612361649,0
VER,1,110.2,166.1,12500,3,100,0,0,3,45.628517557014085,9.271218950137488,0
VER,1,110.4,172.7,11667,4,100,0,0,3,45.6285872627183,9.271456537575439,0
VER,1,110.6,175.9,11850,4,100,0,0,3,45.628660234147404,9.271706215332793,0
VER,1,110.8,179.6,11988,4,100,0,0,3,45.62873505290939,9.271963281637762,0
VER,1,111.0,185.3,12100,4,100,0,0,3,45.62881187285823,9.272228408227623,0
VER,1,111.2,192.0,12484,4,100,0,0,3,45.62889154783824,9.272504729256452,0
VER,1,111.4,197.8,12500,4,100,0,0,3,45.628974522199755,9.272794034771819,0
VER,1,111.6,203.7,12500,4,100,0,0,3,45.629060347492235,9.27309504678007,0
VER,1,111.8,207.4,12500,4,100,0,0,3,45.62914900164902,9.273408001235257,0
VER,1,112.0,213.7,11572,5,100,0,0,3,45.62923947017189,9.273729637754252,0
VER,1,112.2,225.6,12081,5,100,0,0,3,45.62933283675978,9.274064181614689,0
VER,1,112.4,231.0,12093,5,100,0,0,3,45.629431404956094,9.274420475939808,0
VER,1,112.6,234.7,12300,5,100,0,0,3,45.629532204795915,9.274788438913712,0
VER,1,112.8,242.9,12500,5,100,0,0,3,45.629634361486765,9.275165421396578,0
VER,1,113.0,255.4,11646,6,100,0,0,3,45.62973961147109,9.275558523289385,0
VER,1,113.2,266.0,11883,6,100,0,0,3,45.62984958273889,9.275974893703303,0
VER,1,113.4,276.1,12077,6,100,0,0,3,45.62996313423678,9.276411540051742,0
VER,1,113.6,280.4,12287,6,100,0,0,3,45.630079675066554,9.276867638187113,0
VER,1,113.8,293.2,12500,6,100,0,0,3,45.630196400066154,9.277333575580709,0
VER,1,114.0,299.5,11510,7,100,0,0,3,45.630316328423945,9.277823117032876,0
VER,1,114.2,315.9,11946,7,100,0,0,3,45.63043627800701,9.278325335574177,0
VER,1,114.4,326.9,12344,7,100,0,0,3,45.63055955663699,9.278856738661878,0
VER,1,114.6,340.0,11462,8,46,0,0,3,45.630683184239885,9.279407926737415,0
VER,1,114.8,340.0,11522,8,0,41,0,3,45.63080700767407,9.279981972145075,0
VER,2,0.0,340.0,11545,8,0,67,0,1,45.63081081081081,9.28,0
VER,2,0.2,340.0,11440,8,0,93,0,1,45.63092905212494,9.280574057060651,0
VER,2,0.4,337.3,11511,8,0,100,0,1,45.631041328381365,9.28114739463667,0
VER,2,0.6,317.5,12154,7,0,100,0,1,45.631146300322676,9.281714831767106,0
VER,2,0.8,308.8,11832,7,0,100,0,1,45.631238774747644,9.282246919872577,0
VER,2,1.0,294.3,11497,7,0,100,0,1,45.63132242818521,9.282762065806319,0
VER,2,1.2,284.4,12395,6,0,100,0,1,45.63139604398666,9.283250458647005,0
VER,2,1.4,274.3,12112,6,0,100,0,1,45.63146119021441,9.283719483926403,0
VER,2,1.6,268.3,11942,6,0,100,0,1,45.6315181814145,9.284168778378575,0
VER,2,1.8,251.7,12500,5,0,100,0,1,45.631568131611104,9.284604918804034,0
VER,2,2.0,247.7,12500,5,0,100,0,1,45.631609589408775,9.285010840885455,0
VER,2,2.2,235.2,12332,5,0,100,0,1,45.631645117103965,9.285407108374805,0
VER,2,2.4,228.2,12122,5,0,98,0,1,45.63167384675912,9.285780030517637,0
VER,2,2.6,225.5,12079,5,0,100,0,1,45.63169693714276,9.28613857020363,0
VER,2,2.8,217.1,11842,5,0,96,0,1,45.63171501088499,9.286489500009464,0
VER,2,3.0,205.5,12500,4,0,90,0,1,45.63172785482747,9.286823980971505,0
VER,2,3.2,201.5,12500,4,0,93,0,1,45.631735813937915,9.287137465582884,0
VER,2,3.4,196.8,12500,4,0,94,0,1,45.631739579206275,9.287441644378216,0
VER,2,3.6,190.3,12365,4,0,86,0,1,45.63173933571935,9.287735652830518,0
VER,2,3.8,186.5,12133,4,0,88,0,1,45.63173536066331,9.28801691866225,0
VER,2,4.0,182.5,12107,4,0,89,0,1,45.631727853220596,9.288289487449084,0
VER,2,4.2,174.6,11770,4,0,75,0,1,45.63171700353298,9.288553253489733,0
VER,2,4.4,173.7,11794,4,0,87,0,1,45.63170334567487,9.288802774048936,0
VER,2,4.6,164.0,12500,3,0,64,0,1,45.63168654443361,9.289048227180324,0
VER,2,4.8,159.0,12500,3,0,59,0,1,45.63166772491073,9.289277230271516,0
VER,2,5.0,155.8,12500,3,0,60,0,1,45.631646710551436,9.289496749795589,0
VER,2,5.2,153.4,12500,3,0,64,0,1,45.631623462057185,9.289709370587607,0
VER,2,5.4,150.6,12500,3,0,65,0,1,45.63159798017718,9.289916332393492,0
VER,2,5.6,152.1,12500,3,0,71,0,1,45.631570459265156,9.290117091688524,0
VER,2,5.8,145.8,12449,3,0,59,0,1,45.63154012899722,9.290317416031115,0
VER,2,6.0,142.0,12259,3,0,55,0,1,45.6315086574073,9.29050708637031,0
VER,2,6.2,143.7,12313,3,0,72,0,1,45.631475733036254,9.290689615216905,0
VER,2,6.4,138.3,12034,3,0,61,0,1,45.631440150896545,9.290871948833548,0
VER,2,6.6,138.1,12160,3,0,60,0,1,45.63140372514817,9.291045274274797,0
VER,2,6.8,131.5,11946,3,0,44,0,1,45.63136523033585,9.291216129866411,0
VER,2,7.0,131.1,11876,3,0,51,0,1,45.63132661087339,9.291376702790632,0
VER,2,7.2,124.7,12500,2,0,34,0,1,45.631286198533466,9.291534721549674,0
VER,2,7.4,130.6,11750,3,0,56,0,1,45.63124596417469,9.291683183760522,0
VER,2,7.6,126.3,11688,3,0,47,0,1,45.63120199548249,9.29183655913485,0
VER,2,7.8,122.2,12500,2,0,38,0,1,45.6311576661733,9.29198291357225,0
VER,2,8.0,122.6,12500,2,0,40,0,1,45.63111307466786,9.29212268408218,0
VER,2,8.2,121.6,12500,2,48,0,0,1,45.631066693962914,9.2922609721702,0
VER,2,8.4,118.1,12500,2,92,0,0,1,45.63101905838554,9.292396233243284,0
VER,2,8.6,118.8,12500,2,91,0,0,1,45.63097121345042,9.292525849448653,0
VER,2,8.8,111.9,12500,2,100,0,0,1,45.630921567003675,9.292654345422712,0
VER,2,9.0,115.9,12500,2,92,0,0,1,45.63087339474629,9.292773692792862,0
VER,2,9.2,114.3,12500,2,95,0,0,1,45.63082204029169,9.292895625502078,0
